customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3537,1,0,1,1,1.002895784642934,1,0,2,1,1,1,1,1,1,1,0,3,-1.5076384890696393,1061.6,0
4598,1,0,1,1,0.9621754209229036,0,1,0,0,2,2,0,0,0,1,1,1,-0.952598291014154,1971.5,0
1075,1,0,0,0,-0.9924020376385531,1,2,1,0,2,2,0,2,0,0,1,2,0.9717626351782166,773.65,1
1456,0,0,1,1,-0.4223169455581282,1,0,0,2,2,2,0,0,0,0,0,3,-0.12003799393092641,1422.05,1
4341,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,19.75,0
6586,0,0,0,1,0.3106496014024181,1,0,0,2,0,0,2,2,0,0,1,1,-0.021991970921125294,2460.35,0
7032,1,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,1,-1.4960059100684764,856.5,0
6781,1,0,1,1,1.247217966963116,1,0,2,1,1,1,1,1,1,2,0,3,-1.4976677070686424,1275.85,0
3644,1,0,1,1,1.4508197855632678,1,2,1,2,2,2,0,2,2,2,1,2,1.5101848632320405,7467.5,0
3652,1,0,1,1,1.4915401492832983,1,0,1,2,2,0,2,2,2,2,1,1,1.3822264942192488,7261.75,0
689,0,0,1,0,0.9621754209229036,1,2,1,0,2,2,2,0,0,0,0,2,0.8570986421667539,5116.6,0
5619,0,0,1,1,-0.9109613101984924,1,0,0,0,2,2,0,0,2,1,1,3,0.03783272108485552,660.05,0
382,1,0,0,0,1.247217966963116,1,2,1,2,2,2,2,2,0,1,0,1,1.3207400052131024,6590.8,0
4874,0,0,1,1,-0.3408762181180675,0,1,0,2,2,2,2,0,2,2,1,3,-0.40752887495966567,1208.15,0
4206,0,0,0,0,-0.5444780367182193,1,2,0,0,0,2,0,0,0,0,1,3,-0.28787949094770476,1033.9,0
6390,1,0,1,1,-0.4223169455581282,1,2,1,0,0,2,0,2,0,0,1,2,0.7972739501607736,1885.15,0
1848,1,0,1,0,-0.13727439951791576,1,2,1,2,2,0,0,0,0,0,1,2,0.6543594081464871,2467.1,1
1461,1,0,1,0,-0.7888002190384014,1,2,0,0,0,2,0,2,2,1,1,3,0.3502505571160864,989.45,1
5835,0,0,1,0,1.5322605130033284,1,2,2,1,1,1,1,1,1,2,1,0,-1.288281285047711,2006.95,0
6849,0,0,1,0,0.6771328748826912,1,0,1,0,2,2,0,2,2,0,0,2,1.1512367111961581,5025.0,0
6583,0,1,1,0,0.43281069256250915,1,2,1,2,0,2,2,2,2,1,1,3,1.4885815022298807,4830.25,1
738,0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,3,-1.5009913010689746,59.75,1
3740,1,0,1,1,0.3920903288424788,1,0,0,0,0,2,2,2,2,1,0,2,0.2787932861089434,3088.25,0
4392,1,0,0,0,1.002895784642934,1,0,0,0,2,0,2,0,0,1,1,3,-0.33607160395252245,3134.7,0
3902,1,1,0,0,-1.2367242199587352,1,0,0,2,0,2,0,2,0,0,0,0,0.05445069108651675,94.55,1
1437,0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.6879971422498155,8312.4,0
6235,0,1,0,0,0.5549717837226001,1,2,1,0,2,2,0,2,2,0,1,2,1.3190782082129364,4863.85,0
1802,1,1,1,0,1.369379058123207,1,2,1,0,0,0,2,2,2,0,1,1,1.1728400721983174,6871.9,1
3871,1,0,0,0,1.2064976032430856,1,2,1,2,2,0,2,0,2,1,0,2,1.2376501552047963,6529.25,1
846,0,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8770402061687477,6637.9,0
3690,1,0,1,1,0.10704778280226633,1,0,1,0,2,0,2,2,0,1,1,2,0.82884809316393,3165.6,0
6476,1,0,1,0,-0.62591876415828,1,2,1,2,2,2,0,0,0,0,0,1,0.8454660631655913,1454.15,1
1467,0,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,2,0.9185851311729007,6786.1,0
1943,0,0,1,1,-0.1779947632379461,1,0,2,1,1,1,1,1,1,1,0,3,-1.491020519067978,543.0,0
708,1,0,1,0,0.9621754209229036,1,2,2,1,1,1,1,1,1,2,1,1,-1.3165318340505352,1327.15,1
2691,0,0,0,0,-0.055833672077855064,1,2,1,0,0,0,2,0,0,0,1,1,0.5014740841312035,2404.15,1
2500,1,0,0,0,0.5142514200025698,1,0,2,1,1,1,1,1,1,1,0,0,-1.5259182560714666,867.3,0
1857,0,0,0,0,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,1,3,-1.2965902700485417,25.75,0
845,0,0,0,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,1,3,-0.5039131009693008,114.7,1
4219,0,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,1,3,-1.4561227820644893,109.5,0
4841,0,0,1,0,0.6364125111626608,1,0,1,0,2,2,0,2,2,1,1,2,1.07313225218835,4692.95,0
6233,1,0,1,1,-0.30015585439803716,1,2,2,1,1,1,1,1,1,0,1,0,-1.3082228490497045,546.85,0
6452,1,0,1,1,1.2879383306831464,1,0,2,1,1,1,1,1,1,2,1,0,-1.4976677070686424,1274.05,0
6056,1,0,0,0,0.7178532386027215,0,1,0,2,2,0,0,0,0,0,1,3,-0.9891578250178088,1782.4,0
4109,0,0,1,1,0.7992939660427822,1,2,1,0,0,2,0,2,2,1,0,0,1.2127232002023045,5301.1,0
5012,1,1,1,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,280.35,0
5818,0,1,0,0,-0.015113308357824713,1,0,1,0,0,0,0,2,2,0,0,2,0.8703930181680831,2897.95,0
1040,1,0,1,1,0.5142514200025698,1,2,0,2,2,0,2,2,0,2,0,1,0.3020584441112687,3371.0,0
2894,1,0,1,0,-0.9516816739185228,1,2,1,2,0,0,0,0,2,0,1,2,0.7740087921584478,801.3,0
4559,0,1,1,0,1.369379058123207,1,2,1,0,0,2,2,2,2,1,1,1,1.3689321182179202,6975.25,1
3867,1,0,0,1,-1.1960038562387048,1,2,1,0,0,2,0,0,2,0,0,2,0.9003053641710731,257.05,1
1517,0,0,0,0,0.880734693482843,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,1079.45,0
5495,0,0,1,1,-1.2774445836787656,0,1,0,0,0,0,2,2,0,0,0,2,-0.8196545310008642,40.1,1
1913,0,0,1,1,1.2879383306831464,1,2,1,2,2,0,2,2,2,2,0,0,1.5135084572323727,6997.3,0
1422,0,1,0,0,-0.055833672077855064,1,2,1,0,0,0,0,0,0,0,1,2,0.30372024111143525,2217.15,1
1434,0,0,0,0,-0.748079855318371,1,0,1,0,0,0,0,2,2,0,1,3,0.8321716871642622,1129.1,1
5383,0,0,0,0,-0.8295205827584317,1,0,1,2,0,0,0,2,0,1,1,1,0.677624566148813,979.05,0
2630,1,1,1,0,1.4100994218432374,1,0,0,2,2,0,2,0,0,1,1,0,-0.12668518193159078,4119.4,0
3132,0,0,1,1,0.10704778280226633,1,2,0,2,0,2,2,2,0,0,0,2,0.24888094010595296,2568.55,1
1486,0,0,0,0,0.5142514200025698,1,2,0,2,0,0,2,0,2,2,0,3,0.2920876621102721,3349.1,0
4009,1,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,0,0,0,3,-0.6235624849812617,492.1,0
1477,0,1,0,0,-0.13727439951791576,1,2,0,2,2,0,0,0,0,0,1,0,-0.20645143793956489,1718.95,0
774,0,0,0,0,-0.3408762181180675,1,2,2,1,1,1,1,1,1,1,0,0,-1.3348116010523623,605.25,0
5491,1,0,1,1,1.369379058123207,1,0,2,1,1,1,1,1,1,2,1,3,-1.4960059100684764,1344.5,0
6451,1,0,0,0,0.758573602322752,1,0,1,2,0,0,0,2,0,1,0,3,0.7175076941527995,4267.15,0
2299,0,0,1,0,0.5142514200025698,1,2,2,1,1,1,1,1,1,2,0,3,-1.304899255049372,1121.05,0
6851,0,0,1,0,0.6771328748826912,1,0,2,1,1,1,1,1,1,1,0,1,-1.5209328650709681,918.7,0
375,0,0,1,0,-0.13727439951791576,1,0,2,1,1,1,1,1,1,2,1,3,-1.502653098069141,521.8,0
2037,1,0,1,1,0.3106496014024181,1,2,1,2,2,0,2,2,2,0,1,1,1.506861269231708,4469.1,0
4899,0,1,0,0,0.18848851024232702,1,2,1,0,0,0,0,2,2,0,1,2,1.0565142821866886,3580.3,1
5313,1,0,0,0,-0.30015585439803716,1,0,1,0,0,0,0,0,0,0,0,2,0.1657910900976468,1729.35,0
1767,0,0,0,0,-0.4223169455581282,0,1,0,0,0,2,0,2,2,0,1,2,-0.47067716096597834,1073.3,0
6296,1,0,0,0,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,0,0.0278619390838584,4566.5,0
1478,0,0,0,0,-1.0331224013585834,0,1,0,0,2,0,0,0,2,0,1,1,-0.8196545310008642,293.3,1
987,1,0,1,1,0.025607055362205634,1,0,0,0,2,2,2,2,2,2,0,1,0.576254949138679,2603.1,0
4461,0,0,0,0,-0.38159658183809786,1,0,1,0,2,0,2,0,0,0,1,3,0.47654712912871167,1783.75,0
3207,1,1,0,0,-0.3408762181180675,1,2,1,0,2,0,0,2,2,0,1,2,1.2127232002023045,2440.15,1
6365,0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,0,2,0.4915033021302069,79.55,1
5971,1,0,0,0,1.4915401492832983,1,2,0,2,2,2,2,2,2,2,0,3,0.8604222361670865,6322.1,0
4108,0,0,0,1,-1.1960038562387048,1,0,2,1,1,1,1,1,1,1,1,1,-1.4694171580658184,57.4,0
3054,1,0,0,0,0.9621754209229036,1,0,0,0,2,0,2,2,2,1,1,0,0.3652067301175816,4284.65,0
4488,1,0,0,0,1.3286586944031769,1,2,1,2,0,2,2,2,2,1,1,1,1.503537675231376,7138.65,0
3786,1,0,1,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,1,0,2,-1.4594463760648215,1539.75,0
3974,0,1,0,0,-0.748079855318371,1,2,1,0,0,2,0,0,0,0,1,0,0.5180920541328647,1058.1,0
5244,0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.179085466098976,123.8,0
2595,0,0,0,0,-0.015113308357824713,1,2,1,0,0,0,0,2,0,1,0,2,0.641065032145158,2781.85,1
4879,1,0,0,0,0.3106496014024181,1,0,0,2,0,2,0,0,2,0,0,2,0.08934842809000525,2731.0,0
1863,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.462769970065154,20.75,0
1007,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8089065291619363,89.1,1
654,0,0,0,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,3,0.17077648109814536,497.3,0
759,0,0,1,0,-0.7073594915983407,1,2,0,0,0,0,0,0,0,0,1,2,-0.45405919096431707,711.15,0
2070,0,0,1,1,-0.62591876415828,1,2,1,2,0,2,0,2,0,0,0,2,0.9850570111795457,1607.2,1
2824,1,0,0,0,-0.5444780367182193,1,0,1,0,2,2,0,0,0,0,1,2,0.44829658012588774,1490.95,1
4070,1,0,0,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,0,-1.303237458049206,1898.1,0
2942,0,0,1,1,0.880734693482843,1,2,0,2,0,0,2,0,0,2,0,0,-0.1582593249347472,3273.95,0
3787,1,0,1,0,-0.055833672077855064,1,2,1,2,2,0,2,0,0,0,1,1,0.8570986421667539,2929.75,0
2789,0,0,0,0,-0.8702409464784621,1,0,1,2,0,0,0,0,0,0,0,2,0.3868100911197414,838.7,0
6494,0,1,0,0,-0.5851984004382496,1,0,1,0,0,2,0,0,2,0,1,2,0.6709773781481484,1443.65,0
2268,0,1,0,0,1.6137012404433893,1,2,1,2,2,0,2,2,2,2,1,0,1.506861269231708,7746.7,0
1839,0,1,0,0,1.5729808767233588,1,2,1,0,2,0,0,2,2,0,1,1,1.1595456961969886,6951.15,0
6834,1,1,0,0,-1.1145631287986442,0,1,0,0,0,2,2,2,0,0,0,1,-0.6435040489832552,214.75,0
4968,1,0,1,0,0.22920887396235737,1,2,0,0,0,2,2,0,2,1,0,1,0.14086413509515497,2669.45,0
3116,1,0,0,1,-1.1145631287986442,1,0,0,0,0,0,2,0,0,0,1,0,-0.5354872439724572,235.2,0
2642,1,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6850489739874083,92.65,1
4097,0,1,0,0,0.7992939660427822,1,2,0,2,0,2,0,0,0,2,0,0,-0.16324471593524553,3103.25,0
5072,0,1,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,0,0,1,2,0.3652067301175816,606.25,1
1492,0,0,0,0,1.4508197855632678,1,2,0,0,2,2,0,2,2,2,1,2,0.5280628361338618,5330.2,0
3006,1,0,1,1,1.4915401492832983,1,0,2,1,1,1,1,1,1,1,1,1,-1.4694171580658184,1403.1,0
6577,0,0,1,0,0.3920903288424788,1,2,0,2,2,0,2,0,0,0,1,1,0.05445069108651675,2727.8,0
3050,0,0,0,0,0.7178532386027215,1,0,1,0,2,0,2,2,2,2,1,3,1.1778254631988159,5038.45,0
4338,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.517609271070636,19.1,1
5612,1,1,1,0,-1.2774445836787656,1,2,1,2,0,0,0,0,0,0,1,2,0.5164302571326987,80.3,1
1043,1,0,1,0,0.025607055362205634,1,0,0,0,0,0,0,0,0,0,1,1,-0.6717545979860794,1462.6,0
4736,0,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,150.6,0
400,1,0,1,1,1.2879383306831464,1,2,1,2,2,2,0,0,0,0,1,2,0.898643567170907,5960.5,0
4975,0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,0,0,0,1,2,0.33695618111475767,74.9,1
1314,1,0,0,0,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,1,0,-1.481049737066981,1192.3,0
55,0,0,1,0,-1.0738427650786138,1,2,0,0,0,0,0,0,0,0,0,2,-0.47898614596680894,314.55,0
2682,0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.5275800530716328,56.0,0
5677,0,0,1,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,0,1,-1.4727407520661506,330.8,0
4436,1,0,1,1,-0.7888002190384014,1,0,0,0,0,0,0,2,2,1,1,2,-0.00038860991896550476,877.35,0
6449,0,0,0,0,-0.38159658183809786,1,2,1,0,2,0,0,2,2,0,1,1,1.1279715531938321,2249.1,0
1842,1,1,1,0,-0.055833672077855064,1,2,1,2,0,0,0,2,0,0,0,2,0.8205391081630994,2807.65,0
6130,1,0,0,0,-0.13727439951791576,1,0,0,2,2,0,2,0,0,1,1,2,-0.19980424993890028,1696.2,0
5978,0,0,1,0,0.6771328748826912,1,0,2,1,1,1,1,1,1,1,0,1,-1.46443176706532,1032.05,0
3538,0,0,1,0,0.9621754209229036,1,2,1,0,0,0,0,2,0,0,1,0,0.6925807391503077,4902.8,0
4798,0,0,0,0,1.247217966963116,1,2,0,2,2,2,2,0,2,2,1,1,0.5164302571326987,4995.35,0
3327,1,0,1,0,1.247217966963116,1,2,0,0,0,2,2,2,2,2,0,1,0.4998122871310375,5034.05,0
368,1,1,1,1,-0.3408762181180675,1,2,1,2,0,0,0,0,0,0,1,2,0.5014740841312035,1857.75,0
2334,1,1,1,0,0.14776814652229667,1,0,0,0,0,2,2,0,0,1,0,1,-0.3543513709543497,1992.85,0
1160,0,1,0,0,-0.9516816739185228,1,0,1,0,0,0,0,2,0,0,1,2,0.534710024134526,751.65,1
1774,1,0,0,0,-1.1960038562387048,0,1,0,0,0,0,0,0,0,0,0,2,-1.329826210051864,66.95,1
5825,0,0,1,0,-0.46303730927815856,1,0,0,2,0,2,2,2,2,1,0,3,0.5363718211346925,1714.95,0
2352,1,0,1,1,-0.7888002190384014,1,2,2,1,1,1,1,1,1,1,0,0,-1.3381351950526947,343.6,0
3352,1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,0,-1.4827115340671475,20.15,0
5419,0,0,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,1,0,3,-1.4860351280674797,520.1,0
1872,1,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,1,0,-1.5009913010689746,1387.45,0
6974,1,0,0,0,1.369379058123207,1,2,1,2,2,2,2,2,2,1,1,0,1.6464522172456624,7383.7,0
580,0,0,0,0,0.5142514200025698,1,0,1,2,2,0,0,2,2,1,1,2,1.1811490571991479,4483.95,0
5837,0,0,1,0,-0.4223169455581282,1,0,1,0,0,0,0,2,0,0,1,1,0.5064594751317021,1706.45,0
4957,0,0,1,0,1.4100994218432374,1,0,2,1,1,1,1,1,1,1,1,0,-1.4594463760648215,1327.4,0
5465,0,0,1,0,1.4508197855632678,1,2,1,0,0,2,0,2,0,2,1,0,0.8371570781647607,5974.3,0
1731,0,0,1,1,-1.318164947398796,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969250676457,,0
5298,0,1,0,0,0.6771328748826912,1,2,1,0,0,2,0,0,2,0,1,1,0.8670694241677506,4515.85,1
1569,0,1,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,3,-0.532163649972125,179.85,0
740,1,0,1,0,1.247217966963116,1,2,0,2,2,2,2,0,2,1,0,1,0.5064594751317021,5040.2,0
6102,0,0,1,0,-1.2367242199587352,1,0,1,0,2,2,0,0,0,0,0,0,0.4964886931307054,165.0,1
1298,1,0,0,0,-0.46303730927815856,1,0,2,1,1,1,1,1,1,1,1,3,-1.4760643460664828,422.7,0
2375,1,0,1,1,0.9214550572028734,1,0,0,2,2,0,2,0,0,2,0,0,-0.23968737794288733,3046.4,1
4150,1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.479387940066815,20.25,0
2465,0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,2,0,3,-1.5076384890696393,358.05,0
1027,1,0,0,0,-0.0965540357978854,1,2,1,2,0,0,0,2,2,0,1,0,1.1844726511994805,2936.25,0
249,1,0,1,1,-0.4223169455581282,1,0,0,2,2,0,2,0,0,0,1,3,-0.22639300194155818,1271.8,0
4089,0,0,0,0,-0.9516816739185228,1,0,0,0,0,0,2,2,0,0,1,0,-0.17487729493640844,530.05,0
2355,1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5142856770703037,19.2,0
1392,0,0,1,0,-0.46303730927815856,1,2,1,0,0,0,0,0,2,0,1,2,0.722493085153298,1808.7,1
135,1,0,0,0,-0.5444780367182193,1,2,0,0,0,2,2,0,0,0,0,2,-0.1732154979362424,1144.6,0
3911,0,0,1,1,1.4915401492832983,1,2,1,0,2,2,0,2,2,0,1,2,1.302460238211275,7446.9,1
19,1,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.3181936310507012,25.1,1
5444,0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,0,2,1,0,1.302460238211275,7556.9,0
3469,1,0,1,1,1.5322605130033284,1,2,0,2,0,2,0,2,0,2,0,1,0.13920233809498894,4858.7,0
2152,0,0,0,0,1.369379058123207,1,2,1,2,2,2,2,0,2,0,1,0,1.2742096892084507,6595.0,0
3707,0,0,1,1,-1.0331224013585834,0,1,0,0,0,0,0,0,0,0,1,2,-1.33148800705203,149.05,0
5365,0,1,1,1,0.5549717837226001,1,2,1,2,2,0,2,2,2,0,1,2,1.5101848632320405,4972.1,0
6378,1,0,0,0,0.26992923768238775,0,1,0,2,2,0,2,2,0,0,1,1,-0.5255164619714603,1880.85,1
156,0,0,1,1,-0.015113308357824713,1,2,0,0,2,2,0,0,0,0,0,0,-0.07683127192660708,2045.55,0
899,1,0,0,0,-0.3408762181180675,1,0,1,0,2,2,0,0,2,0,1,2,0.8238627021634315,2187.15,0
5974,1,0,1,1,-1.0738427650786138,1,0,1,0,2,0,0,0,2,0,1,1,0.6244470621434968,477.55,1
2600,0,0,0,0,0.18848851024232702,1,2,0,2,2,2,2,2,0,0,1,1,0.46989994112804756,2976.95,0
1251,1,0,0,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,178.7,0
1946,0,0,1,1,1.6137012404433893,1,2,0,2,0,2,0,2,0,2,1,0,0.2222921881032951,5025.85,0
3715,1,1,1,0,1.5729808767233588,0,1,0,2,2,2,2,0,0,2,0,1,-0.6119299059800988,3353.4,0
578,0,0,1,0,-0.6666391278783103,1,0,1,0,2,0,0,2,2,0,1,0,0.9933659961803764,1461.15,0
2530,0,0,1,0,1.002895784642934,0,1,0,2,0,2,2,0,2,0,1,0,-0.49394231896830415,2782.4,0
5709,1,0,0,0,1.369379058123207,1,2,2,1,1,1,1,1,1,1,0,0,-1.3065610520495383,1699.15,0
1215,0,1,0,0,-0.62591876415828,1,0,1,0,2,2,0,2,0,0,1,2,0.8105683261621028,1496.9,1
3820,0,0,0,1,-0.46303730927815856,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,452.2,0
285,1,0,1,0,1.369379058123207,1,2,0,2,2,2,0,0,0,2,1,1,0.04447990908551963,4428.45,0
4411,0,0,1,0,-0.62591876415828,1,2,0,0,2,0,0,2,2,0,1,0,0.35357415111641893,1322.55,0
347,1,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.18905624809997262,70.45,1
253,1,0,1,0,1.0436161483629645,1,0,0,2,2,2,0,0,0,1,0,1,-0.14828854293375057,3563.8,1
709,0,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,0,1,-1.4527991880641573,139.75,0
1056,1,0,0,0,-0.21871512695797646,1,0,0,2,0,2,2,2,0,1,0,1,0.15249671409631763,1927.3,0
3239,1,0,1,0,0.06632741908223598,1,2,1,0,2,0,0,0,2,0,0,3,0.8005975441611056,3000.25,0
4880,1,0,0,0,-0.0965540357978854,1,0,1,0,2,0,0,2,2,1,1,0,1.071470455188184,3021.3,0
4217,1,0,0,0,0.025607055362205634,1,0,0,0,2,2,0,2,0,0,1,1,0.05445069108651675,2245.4,0
3321,1,0,0,1,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,2,-1.329826210051864,24.75,1
2130,1,0,1,1,-0.748079855318371,1,2,0,2,2,0,0,0,2,0,0,3,0.14751132309581955,944.65,0
6112,0,0,0,1,-0.6666391278783103,1,2,1,0,0,0,2,0,0,1,1,1,0.4898415051300408,1264.2,0
3748,0,0,0,0,0.6771328748826912,1,0,1,0,0,2,2,2,2,2,0,1,1.1927816362003112,4917.75,0
3877,1,0,1,1,-0.5444780367182193,1,2,1,0,0,2,2,2,2,0,0,2,1.2808568772091153,2012.7,1
2432,0,0,1,1,1.5322605130033284,1,2,0,2,2,2,2,2,0,2,0,0,0.4964886931307054,5743.3,0
3572,0,0,1,1,-0.015113308357824713,1,0,0,2,2,0,2,0,0,0,0,0,-0.11172900893009581,1864.65,0
6092,0,0,0,0,-0.5851984004382496,1,0,1,0,0,0,0,0,0,0,1,2,0.16745288709781284,1221.65,0
2734,1,0,0,0,0.18848851024232702,0,1,0,2,2,0,2,0,0,2,1,3,-0.8046983579993692,1390.85,0
3333,0,0,0,0,-1.1552834925186746,1,2,1,0,0,0,0,0,0,0,1,2,0.36188313611724954,302.35,0
390,0,0,1,0,-0.6666391278783103,1,2,1,2,2,2,0,0,0,0,0,2,0.8620840331672525,1374.9,0
3880,1,0,1,0,-0.62591876415828,1,2,1,0,2,0,0,0,0,0,1,0,0.5230774451333633,1336.9,0
2542,0,0,0,1,-0.5444780367182193,1,0,0,2,2,2,0,0,0,0,1,2,-0.1383177609327537,1297.8,0
2602,1,0,1,0,1.125056875803025,1,2,1,0,0,2,0,2,2,2,0,1,1.2093996062019723,6067.4,0
1551,1,0,1,1,0.758573602322752,1,2,2,1,1,1,1,1,1,2,1,3,-1.3231790220511994,1222.25,0
7014,1,0,1,1,-0.1779947632379461,1,0,2,1,1,1,1,1,1,2,1,1,-1.477726143066649,487.95,0
2370,1,0,0,0,0.43281069256250915,1,0,0,0,2,0,0,0,2,2,1,2,-0.1582593249347472,2548.55,0
3398,1,0,1,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,2,-1.479387940066815,835.5,0
6933,1,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.45660556512671835,242.05,1
1834,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6651074099854147,44.75,0
87,0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,63.75,1
2188,0,0,0,0,1.247217966963116,1,2,1,2,2,2,0,2,0,2,0,1,1.1047063951915064,6218.45,0
4367,1,1,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.50313588113137,260.9,1
5555,1,0,1,0,1.4508197855632678,1,2,1,2,2,0,2,2,2,0,1,2,1.4270950132237343,7320.9,0
4638,0,1,0,0,-0.0965540357978854,1,2,1,0,2,0,0,2,2,0,1,2,1.1612074931971548,2967.35,1
1344,0,0,0,0,1.125056875803025,1,2,1,0,2,2,0,2,2,2,0,2,1.327387193213767,6333.8,0
3476,1,0,0,0,-0.7073594915983407,1,2,0,0,2,0,2,0,0,0,1,1,-0.2047896409393986,939.7,1
1103,1,1,0,0,0.5142514200025698,1,2,1,0,0,0,0,2,2,0,1,0,0.9684390411778845,4200.25,0
4756,0,0,1,0,1.5322605130033284,1,0,0,2,2,2,2,2,2,2,0,1,0.720831288153132,5950.2,0
1009,1,0,1,0,-0.9109613101984924,1,2,1,0,0,2,0,2,2,0,1,2,1.1213243651931677,1037.75,1
5969,1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.5076384890696393,93.4,0
5889,0,0,0,0,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,1,3,-0.4756625519664766,50.45,1
1107,0,0,1,0,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,1,1,-1.3231790220511994,1614.9,0
5402,1,0,1,1,-0.4223169455581282,1,0,1,2,0,0,0,0,0,0,0,0,0.3402797751150897,1573.95,0
1371,1,0,1,1,0.22920887396235737,1,2,1,0,2,2,0,2,0,0,1,2,0.9933659961803764,3624.3,1
2222,0,0,0,0,-1.2774445836787656,1,2,1,0,2,0,0,2,2,0,1,1,1.1794872601989819,100.25,1
238,1,0,1,0,-0.5851984004382496,1,0,1,0,0,2,2,0,0,0,0,2,0.44663478312572175,1468.75,0
49,1,0,0,0,-0.13727439951791576,1,0,1,0,0,0,2,2,2,0,1,2,0.9784098231788811,2607.6,0
4316,0,0,0,0,-0.6666391278783103,1,2,1,0,0,2,0,0,2,0,1,2,0.787303168159777,1422.1,1
3210,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16911468409797886,69.85,1
2104,1,0,0,0,-0.8295205827584317,1,0,1,2,0,2,0,0,0,0,0,0,0.5629605731373504,858.6,1
2522,1,0,0,0,-0.055833672077855064,0,1,0,0,0,2,0,2,2,1,1,2,-0.4889569279678058,1523.4,0
3374,1,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,2,0,1,2,0.50313588113137,324.3,1
454,0,0,1,0,0.6364125111626608,1,2,0,0,0,2,2,0,2,1,1,3,0.15914390209698223,3435.6,0
